"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
690-0406,1,,대구광역시 수성구 고산3동 296,,,2008,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0405,1,,대구광역시 수성구 고산3동 1344-11,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0404,1,,대구광역시 수성구 고산3동 19,,,2008,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0403,1,,대구광역시 수성구 고산3동 18-19,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0402,1,,대구광역시 수성구 고산3동 18-19,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0401,1,,대구광역시 수성구 고산3동 6-7,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0400,1,,대구광역시 수성구 고산3동 6,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0399,1,,대구광역시 수성구 고산3동 6-3,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0398,1,,대구광역시 수성구 고산3동 6-2,,,2008,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0397,1,,대구광역시 수성구 고산3동 6-1,,,2008,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0396,1,,대구광역시 수성구 고산3동 6-4,,,2008,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0395,1,,대구광역시 수성구 고산3동 6-5,,,2008,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0394,1,,대구광역시 수성구 고산3동 9-1,,,2008,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0393,1,,대구광역시 수성구 고산3동 356,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
690-0392,1,,대구광역시 수성구 고산3동 356,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
690-0391,1,,대구광역시 수성구 고산3동 356,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
690-0390,1,,대구광역시 수성구 고산3동 356,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
690-0389,1,,대구광역시 수성구 고산3동 356,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
690-0388,1,,대구광역시 수성구 고산3동 356,,,2008,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
690-0387,1,,대구광역시 수성구 고산3동 356,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0386,1,,대구광역시 수성구 고산3동 356,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0385,1,,대구광역시 수성구 고산3동 255-1,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0384,1,,대구광역시 수성구 고산3동 255-1,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0383,1,,대구광역시 수성구 고산3동 255,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0382,1,,대구광역시 수성구 고산3동 253-7,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0381,1,,대구광역시 수성구 고산3동 248-5,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0380,1,,대구광역시 수성구 고산3동 248-2,,,2008,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0379,1,,대구광역시 수성구 고산3동 9,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0378,1,,대구광역시 수성구 고산3동 296,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0377,1,,대구광역시 수성구 고산3동 721-5,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0376,1,,대구광역시 수성구 고산3동 1242,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0375,1,,대구광역시 수성구 고산3동 874,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0374,1,,대구광역시 수성구 고산3동 93-2,,,2007,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0373,1,,대구광역시 수성구 고산3동 270-2,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0372,1,,대구광역시 수성구 고산3동 1337-8,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0371,1,,대구광역시 수성구 고산3동 1334-3,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0370,1,,대구광역시 수성구 고산3동 1334-2,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0369,1,,대구광역시 수성구 고산3동 1341-7,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0368,1,,대구광역시 수성구 고산3동 1338-4,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0367,1,,대구광역시 수성구 고산3동 435-4,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0366,1,,대구광역시 수성구 고산3동 344,,,2007,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0365,1,,대구광역시 수성구 고산3동 365-2,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0364,1,,대구광역시 수성구 고산3동 164,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0363,1,,대구광역시 수성구 고산3동 493,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0362,1,,대구광역시 수성구 고산3동 493,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0361,1,,대구광역시 수성구 고산3동 1326-7,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0360,1,,대구광역시 수성구 고산3동 926,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0359,1,,대구광역시 수성구 고산3동 878,,,2007,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0358,1,,대구광역시 수성구 고산3동 493,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0357,1,,대구광역시 수성구 고산3동 368-2,,,2006,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0356,1,,대구광역시 수성구 고산3동 1180,,,2006,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0355,1,,대구광역시 수성구 고산3동 493,,,2018,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0354,1,,대구광역시 수성구 고산3동 1322,,,2006,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0353,1,,대구광역시 수성구 고산3동 1342-2,,,2006,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0352,1,,대구광역시 수성구 고산3동 1340-10,,,2006,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0351,1,,대구광역시 수성구 고산3동 1339-6,,,2006,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0350,1,,대구광역시 수성구 고산3동 267-7,,,2006,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0349,1,,대구광역시 수성구 고산3동 867-3,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0348,1,,대구광역시 수성구 고산3동 866,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0347,1,,대구광역시 수성구 고산3동 862,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0346,1,,대구광역시 수성구 고산3동 1341-14,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0345,1,,대구광역시 수성구 고산3동 288,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0344,1,,대구광역시 수성구 고산3동 225-4,,,2005,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0343,1,,대구광역시 수성구 고산3동 225-4,,,2005,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0342,1,,대구광역시 수성구 고산3동 225-4,,,2005,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0340,1,,대구광역시 수성구 고산3동 150,,,2005,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0334,1,,대구광역시 수성구 고산3동 265-1,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0333,1,,대구광역시 수성구 고산3동 111-3,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0332,1,,대구광역시 수성구 고산3동 138-2,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0331,1,,대구광역시 수성구 고산3동 138-1,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0330,1,,대구광역시 수성구 고산3동 116-1,,,2005,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0329,1,,대구광역시 수성구 고산3동 375,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0328,1,,대구광역시 수성구 고산3동 376,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0327,1,,대구광역시 수성구 고산3동 387,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0326,1,,대구광역시 수성구 고산3동 398,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0325,1,,대구광역시 수성구 고산3동 431,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0324,1,,대구광역시 수성구 고산3동 486-3,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0323,1,,대구광역시 수성구 고산3동 437-3,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0322,1,,대구광역시 수성구 고산3동 487-2,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0321,1,,대구광역시 수성구 고산3동 194-2,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0320,1,,대구광역시 수성구 고산3동 191-2,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0319,1,,대구광역시 수성구 고산3동 178-1,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0318,1,,대구광역시 수성구 고산3동 177,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0317,1,,대구광역시 수성구 고산3동 176-9,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0316,1,,대구광역시 수성구 고산3동 1232-1,,,2004,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0315,1,,대구광역시 수성구 고산3동 317-5,,,2004,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0314,1,,대구광역시 수성구 고산3동 21-1,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0313,1,,대구광역시 수성구 고산3동 1323,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0312,1,,대구광역시 수성구 고산3동 1344,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0311,1,,대구광역시 수성구 고산3동 416-5,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0310,1,,대구광역시 수성구 고산3동 15-6,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0309,1,,대구광역시 수성구 고산3동 1331,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0308,1,,대구광역시 수성구 고산3동 245,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0307,1,,대구광역시 수성구 고산3동 산5,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0306,1,,대구광역시 수성구 고산3동 산5,,,2004,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0305,1,,대구광역시 수성구 고산3동 455-1,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0304,1,,대구광역시 수성구 고산3동 455-5,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0303,1,,대구광역시 수성구 고산3동 455-7,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0302,1,,대구광역시 수성구 고산3동 455-17,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0301,1,,대구광역시 수성구 고산3동 476-2,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0300,1,,대구광역시 수성구 고산3동 478-9,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0299,1,,대구광역시 수성구 고산3동 503-13,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0298,1,,대구광역시 수성구 고산3동 523-15,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0297,1,,대구광역시 수성구 고산3동 199-1,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0296,1,,대구광역시 수성구 고산3동 173-3,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0295,1,,대구광역시 수성구 고산3동 176-1,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0294,1,,대구광역시 수성구 고산3동 1099-1,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0293,1,,대구광역시 수성구 고산3동 1099-1,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0292,1,,대구광역시 수성구 고산3동 267,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0291,1,,대구광역시 수성구 고산3동 14-3,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0290,1,,대구광역시 수성구 고산3동 16-1,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0289,1,,대구광역시 수성구 고산3동 380-6,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0288,1,,대구광역시 수성구 고산3동 267-8,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0287,1,,대구광역시 수성구 고산3동 1344-16,,,2003,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0286,1,,대구광역시 수성구 고산3동 1322-1,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0285,1,,대구광역시 수성구 고산3동 1342-11,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0284,1,,대구광역시 수성구 고산3동 1327-15,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0283,1,,대구광역시 수성구 고산3동 1326-4,,,2009,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0282,1,,대구광역시 수성구 고산3동 1343-12,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0281,1,,대구광역시 수성구 고산3동 1341-11,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0280,1,,대구광역시 수성구 고산3동 307,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0279,1,,대구광역시 수성구 고산3동 1342-8,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0278,1,,대구광역시 수성구 고산3동 1341-8,,,2002,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0277,1,,대구광역시 수성구 고산3동 26,,,2001,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0276,1,,대구광역시 수성구 고산3동 863-1,,,2001,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0275,1,,대구광역시 수성구 고산3동 611-1,,,2000,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0274,1,,대구광역시 수성구 고산3동 256,,,2000,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0273,1,,대구광역시 수성구 고산3동 37-1,,,2000,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0272,1,,대구광역시 수성구 고산3동 산 30,,,1999,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0271,1,,대구광역시 수성구 고산3동 429,,,1999,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0270,1,,대구광역시 수성구 고산3동 290,,,1999,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0269,1,,대구광역시 수성구 고산3동 273-1,,,1999,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0267,1,,대구광역시 수성구 고산3동 236,,,1995,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
690-0266,1,,대구광역시 수성구 고산3동 236,,,1995,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
